0.000199, 0.019913, 20
0.000996, 0.039827, 20
0.002788, 0.089611, 20
0.005775, 0.149351, 20
0.009957, 0.209091, 20
0.015333, 0.268832, 20
0.021905, 0.328572, 20
0.029671, 0.388313, 20
0.038632, 0.448053, 20
0.048788, 0.507793, 20
0.060139, 0.567534, 20
0.072684, 0.627274, 20
0.086424, 0.687014, 20
0.101360, 0.746755, 20
0.117489, 0.806495, 20
0.134814, 0.866236, 20
0.153334, 0.925976, 20
0.173048, 0.985716, 20
0.193957, 1.045457, 20
0.216061, 1.105197, 20
0.239360, 1.164938, 20
0.263853, 1.224678, 20
0.289542, 1.284418, 20
0.316425, 1.344159, 20
0.344503, 1.403899, 20
0.373776, 1.463640, 20
0.404243, 1.523380, 20
0.435906, 1.583120, 20
0.468763, 1.642861, 20
0.502815, 1.702601, 20
0.538062, 1.762341, 20
0.574503, 1.822082, 20
0.612140, 1.881822, 20
0.650971, 1.941563, 20
0.690997, 2.001303, 20
0.732218, 2.061043, 20
0.774634, 2.120784, 20
0.818244, 2.180524, 20
0.863049, 2.240265, 20
0.909050, 2.300005, 20
0.956245, 2.359745, 20
1.004634, 2.419486, 20
1.054219, 2.479226, 20
1.104998, 2.538967, 20
1.156972, 2.598707, 20
1.210141, 2.658447, 20
1.264505, 2.718188, 20
1.320063, 2.777928, 20
1.376817, 2.837669, 20
1.434765, 2.897409, 20
1.493908, 2.957149, 20
1.554246, 3.016890, 20
1.615778, 3.076630, 20
1.678506, 3.136370, 20
1.742428, 3.196111, 20
1.807545, 3.255851, 20
1.873857, 3.315592, 20
1.941364, 3.375332, 20
2.010065, 3.435072, 20
2.079961, 3.494813, 20
2.151052, 3.554553, 20
2.223338, 3.614294, 20
2.296819, 3.674034, 20
2.371494, 3.733774, 20
2.447365, 3.793515, 20
2.524430, 3.853255, 20
2.602690, 3.912996, 20
2.682144, 3.972736, 20
2.762794, 4.032476, 20
2.844638, 4.092217, 20
2.927677, 4.151957, 20
3.011911, 4.211697, 20
3.097340, 4.271438, 20
3.183964, 4.331178, 20
3.271782, 4.390919, 20
3.360795, 4.450659, 20
3.451003, 4.510399, 20
3.542406, 4.570140, 20
3.635004, 4.629880, 20
3.728796, 4.689621, 20
3.823783, 4.749361, 20
3.919965, 4.809101, 20
4.017342, 4.868842, 20
4.115914, 4.928582, 20
4.215680, 4.988323, 20
4.316641, 5.048063, 20
4.418797, 5.107803, 20
4.522148, 5.167544, 20
4.626694, 5.227284, 20
4.732435, 5.287024, 20
4.839370, 5.346765, 20
4.947500, 5.406505, 20
5.056825, 5.466246, 20
5.167345, 5.525986, 20
5.279059, 5.585726, 20
5.391968, 5.645467, 20
5.506073, 5.705207, 20
5.621372, 5.764948, 20
5.737865, 5.824688, 20
5.855554, 5.884428, 20
5.974437, 5.944169, 20
6.094515, 6.003909, 20
6.215788, 6.063650, 20
6.338256, 6.123390, 20
6.461919, 6.183130, 20
6.586776, 6.242871, 20
6.712828, 6.302611, 20
6.840075, 6.362351, 20
6.968517, 6.422092, 20
7.098154, 6.481832, 20
7.228985, 6.541573, 20
7.361012, 6.601313, 20
7.494034, 6.651097, 20
7.627653, 6.680967, 20
7.761275, 6.681120, 20
7.894306, 6.651557, 20
8.026348, 6.602079, 20
8.157198, 6.542492, 20
8.286853, 6.482752, 20
8.415313, 6.423012, 20
8.542579, 6.363271, 20
8.668649, 6.303531, 20
8.793525, 6.243790, 20
8.917206, 6.184050, 20
9.039692, 6.124310, 20
9.160984, 6.064569, 20
9.281080, 6.004829, 20
9.399982, 5.945088, 20
9.517689, 5.885348, 20
9.634201, 5.825608, 20
9.749518, 5.765867, 20
9.863641, 5.706127, 20
9.976569, 5.646386, 20
10.088302, 5.586646, 20
10.198840, 5.526906, 20
10.308183, 5.467165, 20
10.416331, 5.407425, 20
10.523285, 5.347684, 20
10.629044, 5.287944, 20
10.733608, 5.228204, 20
10.836977, 5.168463, 20
10.939152, 5.108723, 20
11.042066, 5.145707, 20
11.145486, 5.171018, 20
11.245876, 5.019486, 20
11.343321, 4.872252, 20
11.437885, 4.728212, 20
11.529613, 4.586384, 20
11.618531, 4.445888, 20
11.704649, 4.305920, 20
11.787964, 4.165741, 20
11.868457, 4.024666, 20
11.946098, 3.882055, 20
12.020845, 3.737310, 20
12.092642, 3.589879, 20
12.161427, 3.439262, 20
12.227128, 3.285023, 20
12.289664, 3.126815, 20
12.348952, 2.964409, 20
12.404907, 2.797730, 20
12.457445, 2.626913, 20
12.506492, 2.452362, 20
12.551989, 2.274814, 20
12.593897, 2.095416, 20
12.632213, 1.915780, 20
12.666973, 1.738031, 20
12.698269, 1.564800, 20
12.726253, 1.399167, 20
12.751143, 1.244523, 20
12.773230, 1.104343, 20
12.792868, 0.981895, 20
12.810466, 0.879899, 20
12.826470, 0.800215, 20
12.841342, 0.743602, 20
12.855535, 0.709618, 20
12.869468, 0.696669, 20
12.883512, 0.702216, 20
12.897974, 0.723068, 20
12.913088, 0.755720, 20
12.929021, 0.796666, 20
12.945874, 0.842646, 20
12.963690, 0.890811, 20
12.982467, 0.938806, 20
13.002162, 0.984785, 20
13.022710, 1.027378, 20
13.044023, 1.065638, 20
13.066002, 1.098963, 20
13.088542, 1.127029, 20
13.111537, 1.149725, 20
13.134879, 1.167095, 20
13.158465, 1.179291, 20
13.182195, 1.186540, 20
13.205978, 1.189112, 20
13.229724, 1.187303, 20
13.253352, 1.181416, 20
13.276787, 1.171754, 20
13.299959, 1.158610, 20
13.322805, 1.142265, 20
13.345264, 1.122983, 20
13.367285, 1.101012, 20
13.388816, 1.076582, 20
13.409814, 1.049905, 20
13.430238, 1.021175, 20
13.450049, 0.990573, 20
13.469215, 0.958263, 20
13.487702, 0.924396, 20
13.505485, 0.889108, 20
13.522535, 0.852528, 20
13.538831, 0.814770, 20
13.554349, 0.775941, 20
13.569072, 0.736138, 20
13.582981, 0.695452, 20
13.596060, 0.653964, 20
13.608295, 0.611752, 20
13.619673, 0.568886, 20
13.630182, 0.525432, 20
13.639811, 0.481452, 20
13.648551, 0.437003, 20
13.656394, 0.392140, 20
13.663332, 0.346913, 20
13.669359, 0.301372, 20
13.674471, 0.255562, 20
13.678661, 0.209527, 20
13.681927, 0.163311, 20
13.684267, 0.116955, 20
13.685677, 0.070499, 20
13.686309, 0.031621, 20
13.686471, 0.008115, 20
13.686474, 0.000119, 20
13.686474, 0.000000, 20
