dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,10.000000,10.732000,0.000030,0.005970,0.597015,59.701493,0.000000
0.010000,10.000049,10.732000,0.000079,0.004925,-0.104478,-70.149254,0.000000
0.010000,10.000318,10.732000,0.000348,0.026866,2.194030,229.850746,0.000000
0.010000,10.000796,10.732000,0.000825,0.047761,2.089552,-10.447761,0.000000
0.010000,10.001542,10.732000,0.001572,0.074627,2.686567,59.701493,0.000000
0.010000,10.002587,10.732000,0.002616,0.104478,2.985075,29.850746,0.000000
0.010000,10.003930,10.732000,0.003960,0.134328,2.985075,-0.000000,0.000000
0.010000,10.005572,10.732000,0.005601,0.164179,2.985075,0.000000,0.000000
0.010000,10.007512,10.732000,0.007542,0.194030,2.985075,0.000000,0.000000
0.010000,10.009751,10.732000,0.009781,0.223881,2.985075,0.000000,0.000000
0.010000,10.012288,10.732000,0.012318,0.253731,2.985075,0.000000,0.000000
0.010000,10.015124,10.732000,0.015154,0.283582,2.985075,-0.000000,0.000000
0.010000,10.018258,10.732000,0.018288,0.313433,2.985075,0.000000,0.000000
0.010000,10.021691,10.732000,0.021721,0.343284,2.985075,-0.000000,0.000000
0.010000,10.025422,10.732000,0.025452,0.373134,2.985075,0.000000,0.000000
0.010000,10.029452,10.732000,0.029482,0.402985,2.985075,0.000000,0.000000
0.010000,10.033781,10.732000,0.033810,0.432836,2.985075,-0.000000,0.000000
0.010000,10.038407,10.732000,0.038437,0.462687,2.985075,0.000000,0.000000
0.010000,10.043333,10.732000,0.043363,0.492537,2.985075,-0.000000,0.000000
0.010000,10.048557,10.732000,0.048587,0.522388,2.985075,0.000000,0.000000
0.010000,10.054079,10.732000,0.054109,0.552239,2.985075,0.000000,0.000000
0.010000,10.059900,10.732000,0.059930,0.582090,2.985075,0.000000,0.000000
0.010000,10.066019,10.732000,0.066049,0.611940,2.985075,-0.000000,0.000000
0.010000,10.072437,10.732000,0.072467,0.641791,2.985075,0.000000,0.000000
0.010000,10.079154,10.732000,0.079184,0.671642,2.985075,-0.000000,0.000000
0.010000,10.086169,10.732000,0.086199,0.701493,2.985075,0.000000,0.000000
0.010000,10.093482,10.732000,0.093512,0.731343,2.985075,-0.000000,0.000000
0.010000,10.101094,10.732000,0.101124,0.761194,2.985075,0.000000,0.000000
0.010000,10.109004,10.732000,0.109034,0.791045,2.985075,-0.000000,0.000000
0.010000,10.117213,10.732000,0.117243,0.820896,2.985075,0.000000,0.000000
0.010000,10.125721,10.732000,0.125751,0.850746,2.985075,0.000000,0.000000
0.010000,10.134527,10.732000,0.134557,0.880597,2.985075,-0.000000,0.000000
0.010000,10.143631,10.732000,0.143661,0.910448,2.985075,0.000000,0.000000
0.010000,10.153034,10.732000,0.153064,0.940299,2.985075,0.000000,0.000000
0.010000,10.162736,10.732000,0.162766,0.970149,2.985075,-0.000000,0.000000
0.010000,10.172736,10.732000,0.172766,1.000000,2.985075,0.000000,0.000000
0.010000,10.183034,10.732000,0.183064,1.029851,2.985075,0.000000,0.000000
0.010000,10.193631,10.732000,0.193661,1.059701,2.985075,-0.000000,0.000000
0.010000,10.204527,10.732000,0.204557,1.089552,2.985075,0.000000,0.000000
0.010000,10.215721,10.732000,0.215751,1.119403,2.985075,0.000000,0.000000
0.010000,10.227213,10.732000,0.227243,1.149254,2.985075,-0.000000,0.000000
0.010000,10.239004,10.732000,0.239034,1.179104,2.985075,0.000000,0.000000
0.010000,10.251094,10.732000,0.251124,1.208955,2.985075,0.000000,0.000000
0.010000,10.263482,10.732000,0.263512,1.238806,2.985075,-0.000000,0.000000
0.010000,10.276169,10.732000,0.276199,1.268657,2.985075,0.000000,0.000000
0.010000,10.289154,10.732000,0.289184,1.298507,2.985075,0.000000,0.000000
0.010000,10.302437,10.732000,0.302467,1.328358,2.985075,-0.000000,0.000000
0.010000,10.316019,10.732000,0.316049,1.358209,2.985075,-0.000000,0.000000
0.010000,10.329900,10.732000,0.329930,1.388060,2.985075,0.000000,0.000000
0.010000,10.344079,10.732000,0.344109,1.417910,2.985075,0.000000,0.000000
0.010000,10.358557,10.732000,0.358587,1.447761,2.985075,0.000000,0.000000
0.010000,10.373333,10.732000,0.373363,1.477612,2.985075,-0.000000,0.000000
