0.000040, 0.004000, 20
0.000188, 0.007400, 20
0.000656, 0.023401, 20
0.001488, 0.041605, 20
0.002788, 0.065017, 20
0.004609, 0.091041, 20
0.006951, 0.117083, 20
0.009814, 0.143148, 20
0.013199, 0.169241, 20
0.017106, 0.195367, 20
0.021537, 0.221531, 20
0.026491, 0.247739, 20
0.031971, 0.273995, 20
0.037978, 0.300306, 20
0.044511, 0.326677, 20
0.051573, 0.353113, 20
0.059166, 0.379620, 20
0.067290, 0.406203, 20
0.075947, 0.432869, 20
0.085140, 0.459623, 20
0.094869, 0.486471, 20
0.105137, 0.513420, 20
0.115947, 0.540475, 20
0.127300, 0.567643, 20
0.139198, 0.594931, 20
0.151645, 0.622345, 20
0.164643, 0.649892, 20
0.178195, 0.677579, 20
0.192303, 0.705412, 20
0.206971, 0.733399, 20
0.222202, 0.761547, 20
0.237999, 0.789863, 20
0.254366, 0.818356, 20
0.271307, 0.847032, 20
0.288825, 0.875899, 20
0.306924, 0.904965, 20
0.325609, 0.934237, 20
0.344883, 0.963724, 20
0.364752, 0.993434, 20
0.385219, 1.023374, 20
0.406291, 1.053552, 20
0.427970, 1.083976, 20
0.450263, 1.114653, 20
0.473175, 1.145591, 20
0.496711, 1.176797, 20
0.520876, 1.208277, 20
0.545677, 1.240039, 20
0.571119, 1.272089, 20
0.597208, 1.304430, 20
0.623949, 1.337069, 20
0.651293, 1.367180, 20
0.679130, 1.391884, 20
0.707352, 1.411100, 20
0.735847, 1.424744, 20
0.764502, 1.432728, 20
0.793259, 1.437845, 20
0.822117, 1.442940, 20
0.851077, 1.448005, 20
0.880138, 1.453034, 20
0.909299, 1.458020, 20
0.938558, 1.462955, 20
0.967914, 1.467834, 20
0.997367, 1.472646, 20
1.026915, 1.477386, 20
1.056556, 1.482044, 20
1.086288, 1.486613, 20
1.116110, 1.491083, 20
1.146019, 1.495448, 20
1.176013, 1.499696, 20
1.206089, 1.503821, 20
1.236245, 1.507814, 20
1.266479, 1.511665, 20
1.296786, 1.515366, 20
1.327164, 1.518909, 20
1.357610, 1.522284, 20
1.388119, 1.525484, 20
1.418690, 1.528501, 20
1.449316, 1.531326, 20
1.479995, 1.533952, 20
1.510722, 1.536372, 20
1.541494, 1.538578, 20
1.572305, 1.540565, 20
1.603152, 1.542327, 20
1.634029, 1.543857, 20
1.664932, 1.545151, 20
1.695856, 1.546204, 20
1.726796, 1.547012, 20
1.757748, 1.547573, 20
1.788705, 1.547884, 20
1.819664, 1.547941, 20
1.850619, 1.547745, 20
1.881565, 1.547295, 20
1.912497, 1.546590, 20
1.943410, 1.545631, 20
1.974298, 1.544420, 20
2.005157, 1.542959, 20
2.035982, 1.541250, 20
2.066768, 1.539297, 20
2.097510, 1.537103, 20
2.128204, 1.534673, 20
2.158844, 1.532013, 20
2.189426, 1.529127, 20
2.219947, 1.526023, 20
2.250401, 1.522706, 20
2.280785, 1.519183, 20
2.311094, 1.515462, 20
2.341325, 1.511550, 20
2.371474, 1.507456, 20
2.401538, 1.503187, 20
2.431513, 1.498752, 20
2.461396, 1.494159, 20
2.491184, 1.489418, 20
2.520875, 1.484536, 20
2.550465, 1.479522, 20
2.579953, 1.474386, 20
2.609336, 1.469136, 20
2.638612, 1.463781, 20
2.667778, 1.458329, 20
2.696834, 1.452789, 20
2.725777, 1.447168, 20
2.754607, 1.441476, 20
2.783321, 1.435720, 20
2.811919, 1.429907, 20
2.840400, 1.424046, 20
2.868763, 1.418142, 20
2.897007, 1.412205, 20
2.925132, 1.406239, 20
2.953137, 1.400251, 20
2.981022, 1.394248, 20
3.008787, 1.388235, 20
3.036431, 1.382218, 20
3.063955, 1.376202, 20
3.091359, 1.370192, 20
3.118643, 1.364193, 20
3.145807, 1.358209, 20
3.172852, 1.352244, 20
3.199778, 1.346302, 20
3.226586, 1.340387, 20
3.253276, 1.334502, 20
3.279849, 1.328650, 20
3.306305, 1.322833, 20
3.332646, 1.317056, 20
3.358873, 1.311319, 20
3.384985, 1.305625, 20
3.410985, 1.299975, 20
3.436872, 1.294373, 20
3.462649, 1.288818, 20
3.488315, 1.283314, 20
3.513872, 1.277860, 20
3.539321, 1.272457, 20
3.564663, 1.267108, 20
3.589899, 1.261811, 20
3.615031, 1.256569, 20
3.640058, 1.251381, 20
3.664983, 1.246248, 20
3.689807, 1.241169, 20
3.714530, 1.236146, 20
3.739153, 1.231178, 20
3.763679, 1.226265, 20
3.788107, 1.221406, 20
3.812439, 1.216603, 20
3.836676, 1.211853, 20
3.860819, 1.207158, 20
3.884869, 1.202516, 20
3.908828, 1.197926, 20
3.932696, 1.193390, 20
3.956474, 1.188904, 20
3.980163, 1.184470, 20
4.003765, 1.180087, 20
4.027280, 1.175752, 20
4.050709, 1.171467, 20
4.074054, 1.167230, 20
4.097315, 1.163039, 20
4.120493, 1.158896, 20
4.143588, 1.154797, 20
4.166603, 1.150743, 20
4.189538, 1.146733, 20
4.212393, 1.142765, 20
4.235170, 1.138839, 20
4.257869, 1.134953, 20
4.280491, 1.131108, 20
4.303037, 1.127301, 20
4.325508, 1.123532, 20
4.347904, 1.119799, 20
4.370226, 1.116103, 20
4.392475, 1.112441, 20
4.414651, 1.108813, 20
4.436755, 1.105217, 20
4.458788, 1.101654, 20
4.480751, 1.098121, 20
4.502643, 1.094617, 20
4.524466, 1.091143, 20
4.546220, 1.087696, 20
4.567906, 1.084275, 20
4.589523, 1.080881, 20
4.611073, 1.077510, 20
4.632557, 1.074164, 20
4.653973, 1.070840, 20
4.675324, 1.067538, 20
4.696609, 1.064256, 20
4.717829, 1.060994, 20
4.738984, 1.057751, 20
4.760075, 1.054525, 20
4.781101, 1.051317, 20
4.802064, 1.048123, 20
4.822962, 1.044945, 20
4.843798, 1.041780, 20
4.864571, 1.038629, 20
4.885280, 1.035489, 20
4.905928, 1.032360, 20
4.926512, 1.029240, 20
4.947035, 1.026130, 20
4.967496, 1.023028, 20
4.987894, 1.019933, 20
5.008231, 1.016844, 20
5.028506, 1.013760, 20
5.048720, 1.010681, 20
5.068872, 1.007605, 20
5.088963, 1.004531, 20
5.108992, 1.001458, 20
5.128960, 0.998386, 20
5.148866, 0.995314, 20
5.168711, 0.992240, 20
5.188494, 0.989163, 20
5.208216, 0.986083, 20
5.227876, 0.982999, 20
5.247474, 0.979910, 20
5.267010, 0.976815, 20
5.286484, 0.973712, 20
5.305896, 0.970602, 20
5.325246, 0.967482, 20
5.344533, 0.964352, 20
5.363757, 0.961212, 20
5.382918, 0.958060, 20
5.402016, 0.954894, 20
5.421051, 0.951715, 20
5.440021, 0.948521, 20
5.458927, 0.945311, 20
5.477769, 0.942085, 20
5.496546, 0.938841, 20
5.515257, 0.935578, 20
5.533903, 0.932295, 20
5.552483, 0.928992, 20
5.570996, 0.925667, 20
5.589443, 0.922319, 20
5.607822, 0.918948, 20
5.626133, 0.915552, 20
5.644375, 0.912130, 20
5.662549, 0.908682, 20
5.680653, 0.905206, 20
5.698687, 0.901701, 20
5.716650, 0.898166, 20
5.734542, 0.894601, 20
5.752363, 0.891004, 20
5.770110, 0.887374, 20
5.787784, 0.883710, 20
5.805384, 0.880012, 20
5.822910, 0.876278, 20
5.840360, 0.872507, 20
5.857734, 0.868698, 20
5.875031, 0.864850, 20
5.892250, 0.860963, 20
5.909391, 0.857034, 20
5.926452, 0.853064, 20
5.943433, 0.849052, 20
5.960333, 0.844996, 20
5.977151, 0.840895, 20
5.993886, 0.836749, 20
6.010537, 0.832556, 20
6.027104, 0.828316, 20
6.043584, 0.824028, 20
6.059978, 0.819692, 20
6.076284, 0.815305, 20
6.092501, 0.810868, 20
6.108629, 0.806381, 20
6.124666, 0.801841, 20
6.140611, 0.797249, 20
6.156463, 0.792604, 20
6.172221, 0.787906, 20
6.187884, 0.783154, 20
6.203451, 0.778347, 20
6.218921, 0.773486, 20
6.234292, 0.768570, 20
6.249564, 0.763599, 20
6.264736, 0.758573, 20
6.279806, 0.753492, 20
6.294773, 0.748356, 20
6.309636, 0.743165, 20
6.324394, 0.737920, 20
6.339047, 0.732620, 20
6.353592, 0.727268, 20
6.368029, 0.721863, 20
6.382357, 0.716406, 20
6.396575, 0.710899, 20
6.410682, 0.705342, 20
6.424677, 0.699737, 20
6.438559, 0.694085, 20
6.452326, 0.688389, 20
6.465979, 0.682649, 20
6.479517, 0.676869, 20
6.492938, 0.671051, 20
6.506242, 0.665197, 20
6.519428, 0.659310, 20
6.532496, 0.653394, 20
6.545445, 0.647450, 20
6.558275, 0.641484, 20
6.570985, 0.635499, 20
6.583575, 0.629499, 20
6.596044, 0.623489, 20
6.608394, 0.617472, 20
6.620623, 0.611455, 20
6.632732, 0.605443, 20
6.644721, 0.599440, 20
6.656590, 0.593453, 20
6.668339, 0.587488, 20
6.679970, 0.581552, 20
6.691483, 0.575650, 20
6.702879, 0.569791, 20
6.714159, 0.563981, 20
6.725323, 0.558228, 20
6.736374, 0.552539, 20
6.747313, 0.546922, 20
6.758140, 0.541386, 20
6.768859, 0.535938, 20
6.779471, 0.530588, 20
6.789978, 0.525343, 20
6.800382, 0.520213, 20
6.810686, 0.515206, 20
6.820893, 0.510331, 20
6.831005, 0.505596, 20
6.841025, 0.501011, 20
6.850957, 0.496584, 20
6.860803, 0.492324, 20
6.870568, 0.488238, 20
6.880255, 0.484336, 20
6.889867, 0.480625, 20
6.899409, 0.477112, 20
6.908885, 0.473805, 20
6.918300, 0.470712, 20
6.927656, 0.467837, 20
6.936960, 0.465189, 20
6.946216, 0.462771, 20
6.955427, 0.460589, 20
6.964600, 0.458648, 20
6.973739, 0.456951, 20
6.982849, 0.455503, 20
6.991935, 0.454304, 20
7.001003, 0.453358, 20
7.010056, 0.452666, 20
7.019100, 0.452229, 20
7.028141, 0.452046, 20
7.037184, 0.452116, 20
7.046233, 0.452439, 20
7.055293, 0.453013, 20
7.064369, 0.453834, 20
7.073467, 0.454899, 20
7.082592, 0.456205, 20
7.091746, 0.457747, 20
7.100937, 0.459520, 20
7.110167, 0.461519, 20
7.119442, 0.463736, 20
7.128765, 0.466167, 20
7.138141, 0.468803, 20
7.147574, 0.471638, 20
7.157067, 0.474665, 20
7.166625, 0.477874, 20
7.176250, 0.481258, 20
7.185946, 0.484809, 20
7.195717, 0.488518, 20
7.205564, 0.492376, 20
7.215492, 0.496376, 20
7.225502, 0.500508, 20
7.235597, 0.504763, 20
7.245780, 0.509132, 20
7.256052, 0.513608, 20
7.266416, 0.518182, 20
7.276872, 0.522845, 20
7.287424, 0.527588, 20
7.298072, 0.532405, 20
7.308818, 0.537286, 20
7.319662, 0.542225, 20
7.330607, 0.547213, 20
7.341652, 0.552244, 20
7.352798, 0.557311, 20
7.364046, 0.562407, 20
7.375395, 0.567462, 20
7.386822, 0.571317, 20
7.398278, 0.572827, 20
7.409716, 0.571906, 20
7.421086, 0.568467, 20
7.432336, 0.562497, 20
7.443438, 0.555120, 20
7.454387, 0.547447, 20
7.465177, 0.539481, 20
7.475801, 0.531228, 20
7.486255, 0.522694, 20
7.496533, 0.513886, 20
7.506629, 0.504810, 20
7.516538, 0.495474, 20
7.526256, 0.485885, 20
7.535777, 0.476050, 20
7.545097, 0.465978, 20
7.554210, 0.455676, 20
7.563113, 0.445152, 20
7.571801, 0.434413, 20
7.580271, 0.423469, 20
7.588517, 0.412326, 20
7.596537, 0.400992, 20
7.604327, 0.389475, 20
