0.000199, 0.019900, 20
0.001075, 0.043782, 20
0.003045, 0.098512, 20
0.006329, 0.164198, 20
0.010927, 0.229899, 20
0.016839, 0.295624, 20
0.024067, 0.361377, 20
0.032610, 0.427166, 20
0.042470, 0.492998, 20
0.053648, 0.558878, 20
0.066144, 0.624815, 20
0.079960, 0.690815, 20
0.095098, 0.756886, 20
0.111559, 0.823034, 20
0.129344, 0.889267, 20
0.148456, 0.955594, 20
0.168896, 1.022022, 20
0.190668, 1.088559, 20
0.213772, 1.155214, 20
0.238212, 1.221996, 20
0.263990, 1.288914, 20
0.291110, 1.355977, 20
0.319573, 1.423195, 20
0.349385, 1.490578, 20
0.380548, 1.558138, 20
0.413065, 1.625884, 20
0.446942, 1.693829, 20
0.482182, 1.761985, 20
0.518789, 1.830364, 20
0.556769, 1.898979, 20
0.596125, 1.967845, 20
0.636865, 2.036975, 20
0.678993, 2.106384, 20
0.722514, 2.176088, 20
0.767436, 2.246104, 20
0.813765, 2.316449, 20
0.861508, 2.387141, 20
0.910672, 2.458198, 20
0.961265, 2.529640, 20
1.013295, 2.601488, 20
1.066770, 2.673763, 20
1.121700, 2.746487, 20
1.178094, 2.819684, 20
1.235961, 2.893377, 20
1.295313, 2.967592, 20
1.356160, 3.042355, 20
1.418514, 3.117691, 20
1.482386, 3.193629, 20
1.547790, 3.270197, 20
1.614739, 3.347422, 20
1.683245, 3.425335, 20
1.753325, 3.503964, 20
1.824992, 3.583338, 20
1.898261, 3.663487, 20
1.973150, 3.744437, 20
2.049674, 3.826217, 20
2.127851, 3.908850, 20
2.207699, 3.992360, 20
2.289234, 4.076766, 20
2.372476, 4.162083, 20
2.457442, 4.248323, 20
2.544152, 4.335490, 20
2.632623, 4.423580, 20
2.722875, 4.512583, 20
2.814925, 4.602474, 20
2.908789, 4.693220, 20
3.004484, 4.784773, 20
3.101781, 4.864819, 20
3.200197, 4.920788, 20
3.299240, 4.952198, 20
3.398660, 4.970955, 20
3.498444, 4.989201, 20
3.598580, 5.006829, 20
3.699055, 5.023727, 20
3.799850, 5.039780, 20
3.900948, 5.054874, 20
4.002326, 5.068895, 20
4.103960, 5.081733, 20
4.205826, 5.093282, 20
4.307895, 5.103445, 20
4.410137, 5.112131, 20
4.512523, 5.119261, 20
4.615018, 5.124770, 20
4.717590, 5.128605, 20
4.820205, 5.130730, 20
4.922827, 5.131124, 20
5.025423, 5.129784, 20
5.127957, 5.126721, 20
5.230397, 5.121967, 20
5.332708, 5.115565, 20
5.434860, 5.107577, 20
5.536821, 5.098074, 20
5.638564, 5.087143, 20
5.740061, 5.074877, 20
5.841289, 5.061380, 20
5.942224, 5.046759, 20
6.042847, 5.031128, 20
6.143139, 5.014600, 20
6.243085, 4.997289, 20
6.342671, 4.979310, 20
6.441886, 4.960771, 20
6.540722, 4.941780, 20
6.639171, 4.922437, 20
6.737227, 4.902837, 20
6.834889, 4.883070, 20
6.932153, 4.863218, 20
7.029020, 4.843355, 20
7.125491, 4.823550, 20
7.221568, 4.803864, 20
7.317255, 4.784351, 20
7.412557, 4.765059, 20
7.507477, 4.746029, 20
7.602023, 4.727297, 20
7.696201, 4.708894, 20
7.790018, 4.690843, 20
7.883481, 4.673167, 20
7.976599, 4.655881, 20
8.069379, 4.638999, 20
8.161829, 4.622528, 20
8.253959, 4.606475, 20
8.345776, 4.590844, 20
8.437289, 4.575636, 20
8.528506, 4.560851, 20
8.619435, 4.546484, 20
8.710086, 4.532533, 20
8.800466, 4.518992, 20
8.890583, 4.505854, 20
8.980445, 4.493113, 20
9.070060, 4.480759, 20
9.159436, 4.468785, 20
9.248580, 4.457181, 20
9.337498, 4.445938, 20
9.426199, 4.435046, 20
9.514689, 4.424496, 20
9.602975, 4.414277, 20
9.690953, 4.398901, 20
9.779058, 4.405288, 20
9.867363, 4.415215, 20
9.955872, 4.425464, 20
10.044593, 4.436046, 20
10.133532, 4.446970, 20
10.222697, 4.458246, 20
10.312095, 4.469884, 20
10.401733, 4.481893, 20
10.491618, 4.494282, 20
10.581760, 4.507060, 20
10.672164, 4.520235, 20
10.762841, 4.533814, 20
10.853797, 4.547804, 20
10.945041, 4.562209, 20
11.036582, 4.577034, 20
11.128427, 4.592282, 20
11.220586, 4.607952, 20
11.313067, 4.624043, 20
11.405878, 4.640553, 20
11.499028, 4.657474, 20
11.592524, 4.674797, 20
11.686374, 4.692508, 20
11.780586, 4.710592, 20
11.875166, 4.729028, 20
11.970122, 4.747788, 20
12.065459, 4.766844, 20
12.161182, 4.786159, 20
12.257296, 4.805690, 20
12.353804, 4.825390, 20
12.450708, 4.845203, 20
12.548009, 4.865068, 20
12.645707, 4.884915, 20
12.743801, 4.904670, 20
12.842286, 4.924250, 20
12.941157, 4.943564, 20
13.040407, 4.962518, 20
