0.003704, 0.148148, 50
0.012832, 0.182572, 50
0.028045, 0.304248, 50
0.049338, 0.425872, 50
0.076710, 0.547434, 50
0.110157, 0.668936, 50
0.149677, 0.790393, 50
0.195269, 0.911841, 50
0.246935, 1.033337, 50
0.304684, 1.154964, 50
0.368525, 1.276835, 50
0.438480, 1.399097, 50
0.514577, 1.521932, 50
0.596855, 1.645562, 50
0.685367, 1.770242, 50
0.780180, 1.896267, 50
0.881378, 2.023961, 50
0.989062, 2.153673, 50
1.103350, 2.285767, 50
1.224381, 2.420609, 50
1.352308, 2.558551, 50
1.487304, 2.699921, 50
1.629555, 2.845003, 50
1.779256, 2.994025, 50
1.936614, 3.147154, 50
2.101838, 3.304486, 50
2.275140, 3.466048, 50
2.453413, 3.565459, 50
2.633413, 3.600003, 50
2.815139, 3.634514, 50
2.998579, 3.668809, 50
3.183717, 3.702755, 50
3.370531, 3.736268, 50
3.558996, 3.769303, 50
3.749088, 3.801852, 50
3.940785, 3.833933, 50
4.134064, 3.865586, 50
4.328908, 3.896870, 50
4.525301, 3.927859, 50
4.723232, 3.958632, 50
4.922696, 3.989281, 50
5.123691, 4.019895, 50
5.326220, 4.050570, 50
5.530289, 4.081395, 50
5.735912, 4.112459, 50
5.943104, 4.143840, 50
6.151885, 4.175608, 50
6.362276, 4.207815, 50
6.574300, 4.240496, 50
6.787984, 4.273663, 50
7.003348, 4.307296, 50
7.220415, 4.341339, 50
7.439200, 4.375694, 50
7.659711, 4.410215, 50
7.880705, 4.419893, 50
8.097979, 4.345474, 50
8.308453, 4.209477, 50
8.511916, 4.069256, 50
8.708159, 3.924857, 50
8.896978, 3.776399, 50
9.078182, 3.624064, 50
9.251587, 3.468101, 50
9.417027, 3.308805, 50
9.574353, 3.146512, 50
9.723432, 2.981581, 50
9.864150, 2.814377, 50
9.996413, 2.645260, 50
10.120142, 2.474572, 50
10.235273, 2.302628, 50
10.341759, 2.129713, 50
10.439563, 1.956072, 50
10.528658, 1.781914, 50
10.609029, 1.607411, 50
10.680664, 1.432698, 50
10.743558, 1.257881, 50
10.797710, 1.083034, 50
10.843120, 0.908208, 50
10.879792, 0.733432, 50
10.907728, 0.558718, 50
10.926931, 0.384062, 50
10.937403, 0.209454, 50
10.940457, 0.061080, 50
10.940457, 0.000000, 50
